# src	target	target_line	fingerprint	flag
# 갱신: bun run tools/check-citations.ts --update  (대장 = 지금 인용 집합. 손으로 고치지 않는다)
# bare 461 held detached=74 unresolved=14 naked-name=14
# cards bare=23 held detached=2 unresolved=16 naked-name=0
# naked-line 29
KANBAN.cards/KAN-046-ZFDFCQ.md	KANBAN.cards/KAN-027.md	159	d39f1eaef096	-
KANBAN.cards/KAN-046-ZFDFCQ.md	KANBAN.cards/KAN-046-ZFDFCQ.md	41	a6f7b8bebc30	-
KANBAN.cards/KAN-046-ZFDFCQ.md	KANBAN.cards/KAN-046-ZFDFCQ.md	51	b23fda79556a	-
KANBAN.cards/KAN-046-ZFDFCQ.md	KANBAN.cards/KAN-046-ZFDFCQ.md	58	67f75a65c501	-
KANBAN.cards/KAN-046-ZFDFCQ.md	KANBAN.cards/KAN-046-ZFDFCQ.md	61	afd4bf48e750	-
KANBAN.cards/KAN-046-ZFDFCQ.md	KANBAN.cards/KAN-046-ZFDFCQ.md	62	3a9c5fb7d50f	-
KANBAN.cards/KAN-046-ZFDFCQ.md	tools/ord006-inventory.ts	231	d16d2ee1c351	-
KANBAN.cards/KAN-047-394V9A.md	tools/check-citations.ts	7	a82e46180ef3	-
docs/ORD-006-conventions.md	KANBAN.batches/KAN-026.batch12.md	57	8e034a3990ba	-
docs/ORD-006-conventions.md	KANBAN.batches/KAN-026.batch12.md	60	78b61b37ecc4	-
docs/ORD-006-conventions.md	KANBAN.batches/KAN-026.batch13.md	50	9752f5d9d6b1	-
docs/ORD-006-conventions.md	KANBAN.batches/KAN-027.batch11.md	121	3e93c1b641cd	-
docs/ORD-006-conventions.md	KANBAN.batches/KAN-027.batch11.md	122	3d519eb5fa38	-
docs/ORD-006-conventions.md	KANBAN.batches/KAN-027.batch12.md	22	b179f71ed049	-
docs/ORD-006-conventions.md	KANBAN.cards/KAN-026.md	42	74b7ebfe5ea2	-
docs/ORD-006-conventions.md	KANBAN.cards/KAN-026.md	49	e89dfe2093bb	-
docs/ORD-006-conventions.md	KANBAN.cards/KAN-026.md	54	41c7dd8b340f	-
docs/ORD-006-conventions.md	KANBAN.cards/KAN-026.md	57	96e993805261	-
